dataset,method,run_id,epoch,train_box_loss,train_cls_loss,train_dfl_loss,train_loss,val_box_loss,val_cls_loss,val_dfl_loss,val_loss,precision,recall,map50,map50_95,learning_rate
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,38,1.45096,1.99042,1.54534,4.98672,1.7377,2.5289,1.86128,6.12788,0.71712,0.44593,0.52255,0.24443,0.0001495341
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,39,1.33331,1.86973,1.49803,4.70107,1.72996,2.52105,1.84479,6.0958,0.68229,0.47068,0.52568,0.24781,0.00012974471666666665
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,40,1.40467,2.03154,1.49472,4.93093,1.73077,2.48682,1.82919,6.04678,0.69685,0.47506,0.52815,0.25079,0.00011123633333333332
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,41,1.62777,2.60489,1.7309,5.96356,1.71188,2.49652,1.81254,6.02094,0.74382,0.45629,0.52964,0.2521,9.408320000000001e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,42,1.43682,2.36209,1.56039,5.359299999999999,1.70314,2.49366,1.80426,6.001060000000001,0.69101,0.46462,0.53128,0.25061,7.835191666666667e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,43,1.4866,2.5205,1.61899,5.6260900000000005,1.69706,2.49085,1.80063,5.98854,0.67313,0.49295,0.53042,0.25472,6.410538333333333e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,44,1.46994,2.26765,1.59339,5.33098,1.68497,2.48978,1.79654,5.971290000000001,0.68482,0.50539,0.53453,0.25532,5.139953333333334e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,45,1.45651,2.24322,1.60431,5.30404,1.68049,2.48878,1.7954,5.96467,0.70089,0.49792,0.53744,0.25663,4.028455e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,46,1.46183,2.37431,1.58366,5.4198,1.67867,2.4983,1.79096,5.96793,0.69816,0.50252,0.53423,0.25805,3.08043e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,47,1.46865,2.41075,1.62259,5.50199,1.67637,2.5092,1.79215,5.97772,0.70872,0.49572,0.5396,0.25872,2.2996183333333332e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,48,1.42786,2.31069,1.60723,5.3457799999999995,1.67276,2.51684,1.79258,5.9821800000000005,0.69491,0.49286,0.53778,0.2602,1.6891018333333334e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,49,1.41975,2.23207,1.56126,5.213080000000001,1.67609,2.52393,1.79742,5.99744,0.68945,0.49767,0.5383,0.25734,1.2512884999999999e-05
NEU-DET,V-PEFT,neu_vpeft_seed824_e50,50,1.4233,2.2728,1.57273,5.26883,1.67602,2.52464,1.79847,5.99913,0.67871,0.49159,0.53487,0.25791,9.879111666666666e-06
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,1,3.6333,4.89734,2.15136,10.682,3.20435,4.84515,1.92207,9.97157,0.00054,0.0184,2e-05,1e-05,0.000132
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,2,2.50074,4.47027,1.49879,8.4698,1.92312,4.40592,1.2178,7.5468399999999995,0.00659,0.13302,0.00257,0.00067,0.0002747316
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,3,2.07223,4.09268,1.30539,7.470299999999999,1.70605,4.3199,1.11271,7.13866,0.01289,0.29279,0.01316,0.00365,0.00041636859999999996
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,4,1.93799,3.72763,1.19377,6.85939,1.68621,4.15217,1.07711,6.91549,0.02041,0.41755,0.03952,0.01629,0.0005560815999999999
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,5,1.93072,3.36271,1.1537,6.44713,1.56986,3.92716,1.07878,6.5758,0.41584,0.15532,0.06183,0.02327,0.000693051
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,6,1.8649,3.09794,1.16755,6.13039,1.71541,3.82145,1.09674,6.6335999999999995,0.14839,0.15534,0.09482,0.03502,0.0008264796000000002
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,7,1.80834,2.91368,1.13604,5.85806,1.55089,3.45241,1.06787,6.07117,0.34867,0.09514,0.13524,0.06303,0.0009555866
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,8,1.8014,2.79237,1.16351,5.75728,1.74406,3.12831,1.19039,6.06276,0.17247,0.24965,0.15672,0.06801,0.0010481784
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,9,1.71161,2.54923,1.14675,5.40759,1.47262,2.97034,1.06267,5.50563,0.19611,0.33046,0.18082,0.09183,0.0010326484
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,10,1.68447,2.48167,1.11752,5.283659999999999,1.50339,2.6814,1.08247,5.267259999999999,0.34523,0.55213,0.31711,0.16087,0.0010152353999999999
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,11,1.63731,2.29488,1.11247,5.04466,1.59075,2.60207,1.10203,5.29485,0.36038,0.52844,0.35031,0.168,0.0009960102
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,12,1.5735,2.19261,1.09012,4.85623,1.86749,2.81031,1.17222,5.85002,0.26447,0.33606,0.23049,0.07799,0.0009750448
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,13,1.54175,2.15247,1.08775,4.78197,1.76586,2.51313,1.18898,5.46797,0.35323,0.44131,0.34842,0.14299,0.0009524233999999999
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,14,1.6225,2.13126,1.10725,4.86101,2.1843,2.75394,1.36288,6.301120000000001,0.28774,0.3838,0.23951,0.07318,0.0009282356
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,15,1.54627,2.09793,1.1213,4.765499999999999,2.19095,2.74165,1.3489,6.281499999999999,0.32066,0.36072,0.26325,0.08829,0.0009025774
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,16,1.534,2.02064,1.06387,4.618510000000001,3.01505,3.55304,1.67902,8.24711,0.11634,0.12725,0.04879,0.00961,0.0008755498
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,17,1.43202,1.95543,1.06687,4.45432,2.01929,2.54038,1.33032,5.889989999999999,0.43663,0.46596,0.40402,0.16937,0.0008472578
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,18,1.63217,1.94275,1.11944,4.69436,2.29219,2.83603,1.42974,6.5579600000000005,0.32837,0.42828,0.29362,0.08932,0.0008178155999999999
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,19,1.49771,1.94548,1.05464,4.49783,2.55327,3.12126,1.5111,7.18563,0.24994,0.24617,0.1613,0.03069,0.0007873366
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,20,1.50855,2.00719,1.06657,4.58231,2.09562,2.69791,1.30836,6.101889999999999,0.38276,0.39103,0.32706,0.09369,0.0007559434
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,21,1.38266,1.87662,1.03499,4.29427,1.91024,2.42365,1.23699,5.570880000000001,0.43584,0.45644,0.40047,0.1364,0.0007237602
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,22,1.38194,1.79029,1.02743,4.19966,1.70197,2.08544,1.17056,4.95797,0.53438,0.59169,0.54871,0.22815,0.0006909108
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,23,1.43565,1.72156,1.04422,4.20143,1.92403,2.13647,1.25048,5.310980000000001,0.54034,0.56267,0.52039,0.17791,0.0006575298000000001
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,24,1.39558,1.73208,1.07192,4.19958,1.43729,1.78333,1.08502,4.30564,0.65348,0.62897,0.65535,0.3438,0.0006237440000000001
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,25,1.53899,1.67291,1.07065,4.2825500000000005,1.56033,1.85866,1.11301,4.532,0.62242,0.61453,0.62213,0.29799,0.0005896887999999999
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,26,1.35726,1.63935,1.02304,4.01965,1.64738,1.87247,1.13425,4.6541,0.62248,0.5993,0.61506,0.26937,0.0005555
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,27,1.3398,1.62788,1.03821,4.00589,1.2361,1.58737,1.02946,3.8529299999999997,0.6813,0.67177,0.71542,0.44808,0.0005213106000000001
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,28,1.36236,1.59649,1.05129,4.01014,1.22098,1.55062,1.02799,3.7995900000000002,0.69878,0.67548,0.73655,0.46908,0.000487256
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,29,1.33349,1.58241,1.03262,3.9485200000000003,1.59672,1.70237,1.1274,4.426489999999999,0.68824,0.65199,0.71401,0.33033,0.0004534706
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,30,1.41468,1.58932,1.04371,4.04771,1.54795,1.64724,1.10725,4.302440000000001,0.70247,0.66068,0.73058,0.35213,0.0004200886
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,31,1.35099,1.55538,1.02775,3.93412,1.18779,1.45235,1.0211,3.6612399999999994,0.72548,0.67759,0.74883,0.48303,0.0003872404
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,32,1.36916,1.50584,1.02398,3.89898,1.204,1.45107,1.02902,3.6840900000000003,0.72572,0.66788,0.73865,0.47413,0.000355056
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,33,1.49931,1.54469,1.044,4.087999999999999,1.19634,1.45537,1.01315,3.66486,0.74315,0.67971,0.75011,0.4737,0.00032366320000000004
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,34,1.29333,1.48749,0.99714,3.77796,1.44122,1.55842,1.07041,4.07005,0.76003,0.68218,0.74939,0.38046,0.0002931852
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,35,1.26564,1.48382,0.99778,3.74724,1.47659,1.55618,1.08033,4.1131,0.7482,0.68426,0.75405,0.37383,0.0002637424
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,36,1.26364,1.42248,0.99954,3.68566,1.34087,1.46495,1.04495,3.85077,0.76458,0.69411,0.77348,0.43029,0.0002354508
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,37,1.23378,1.37915,0.99101,3.6039400000000006,1.26542,1.40816,1.02503,3.6986100000000004,0.77046,0.7099,0.78564,0.46658,0.00020842252
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,38,1.21211,1.35294,1.00074,3.5657900000000002,1.32723,1.42126,1.0397,3.78819,0.78701,0.69627,0.78404,0.45065,0.00018276392000000002
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,39,1.28367,1.35397,0.99138,3.62902,1.46325,1.47752,1.07437,4.01514,0.78761,0.68877,0.77041,0.40073,0.00015857686
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,40,1.20864,1.31873,0.99636,3.52373,1.44972,1.46901,1.07009,3.98882,0.78839,0.68966,0.76948,0.40515,0.00013595559999999998
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,41,1.23405,1.32178,1.00516,3.5609900000000003,1.39147,1.43991,1.05336,3.8847400000000003,0.78465,0.70119,0.78295,0.42774,0.00011499046
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,42,1.26247,1.37562,1.02921,3.6673,1.29137,1.40077,1.02803,3.7201700000000004,0.78918,0.71129,0.79442,0.46768,9.576338e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,43,1.13872,1.3343,1.00453,3.47755,1.22898,1.38107,1.01623,3.6262800000000004,0.79064,0.71057,0.79693,0.49777,7.835094e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,44,1.0977,1.2819,0.98006,3.35966,1.21126,1.37435,1.01408,3.59969,0.78627,0.71977,0.79641,0.50498,6.282162e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,45,1.23847,1.32853,1.01055,3.5775500000000005,1.20201,1.36732,1.01112,3.58045,0.79655,0.72049,0.79858,0.50788,4.923668e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,46,1.22325,1.33761,1.02284,3.5837,1.22089,1.3741,1.01346,3.6084500000000004,0.80291,0.71331,0.7996,0.49959,3.7649700000000006e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,47,1.16761,1.30155,0.98981,3.45897,1.2407,1.37874,1.01576,3.6352,0.80272,0.7134,0.80292,0.49378,2.8106460000000003e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,48,1.1666,1.26297,0.99241,3.42198,1.26236,1.38666,1.01958,3.6686,0.79671,0.71513,0.80309,0.48297,2.0644582e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,49,1.16034,1.27298,0.99338,3.4267000000000003,1.29313,1.39882,1.0265,3.71845,0.79232,0.71362,0.80128,0.47265,1.5293522e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e50,50,1.1089,1.26812,0.97674,3.35376,1.30231,1.39965,1.02881,3.73077,0.78927,0.71598,0.8026,0.4707,1.2074455999999999e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,1,3.70181,4.9042,2.18421,10.790220000000001,3.23426,4.91835,2.06094,10.21355,0.00084,0.05018,0.00079,0.00023,0.000132
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,2,2.75924,4.54713,1.60937,8.91574,2.14154,4.53393,1.39667,8.07214,0.00297,0.14993,0.03517,0.00955,0.0002747316
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,3,2.21758,4.20049,1.35471,7.77278,1.78159,4.38683,1.18666,7.355079999999999,0.01244,0.34309,0.06977,0.02539,0.00041636859999999996
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,4,2.09657,3.91333,1.27664,7.2865400000000005,1.74354,4.22519,1.13953,7.10826,0.01232,0.51201,0.06988,0.02126,0.0005560815999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,5,2.04573,3.58415,1.20818,6.8380600000000005,1.75346,3.88402,1.12728,6.76476,0.48619,0.08059,0.11863,0.04982,0.000693051
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,6,1.94739,3.35216,1.1813,6.48085,1.78606,3.59175,1.16014,6.53795,0.31079,0.19391,0.11662,0.04557,0.0008264796000000002
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,7,1.85698,3.03237,1.17182,6.061170000000001,1.6122,3.30419,1.086,6.00239,0.31532,0.25584,0.14142,0.07008,0.0009555866
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,8,1.89415,2.92351,1.17717,5.99483,1.65556,3.0995,1.12314,5.8782000000000005,0.22035,0.35471,0.19178,0.09068,0.0010481784
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,9,1.7304,2.69376,1.13352,5.55768,1.63053,2.94353,1.10827,5.68233,0.19225,0.35715,0.21022,0.11159,0.0010326484
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,10,1.80977,2.65898,1.14013,5.60888,1.57255,2.80389,1.0967,5.47314,0.23084,0.41064,0.22984,0.12195,0.0010152353999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,11,1.72341,2.53783,1.1125,5.37374,1.5075,2.55986,1.10846,5.17582,0.30408,0.44889,0.30243,0.15427,0.0009960102
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,12,1.70678,2.38528,1.12444,5.2165,1.5677,2.63374,1.11226,5.3137,0.25835,0.4899,0.2949,0.13416,0.0009750448
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,13,1.63269,2.38434,1.09952,5.11655,1.46295,2.44278,1.10532,5.01105,0.30056,0.48266,0.33797,0.17789,0.0009524233999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,14,1.69503,2.33443,1.12729,5.156750000000001,1.44468,2.34329,1.10184,4.88981,0.34381,0.48274,0.37027,0.20327,0.0009282356
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,15,1.60146,2.28853,1.13028,5.02027,1.46234,2.36921,1.09552,4.9270700000000005,0.33733,0.43857,0.37142,0.19182,0.0009025774
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,16,1.57542,2.19436,1.05722,4.827,1.49781,2.32951,1.10237,4.929690000000001,0.36399,0.45133,0.38888,0.19357,0.0008755498
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,17,1.54522,2.11391,1.08236,4.741490000000001,1.42593,2.16429,1.08906,4.679279999999999,0.40797,0.48023,0.44196,0.24072,0.0008472578
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,18,1.59949,2.11877,1.08828,4.80654,1.45847,2.15448,1.08068,4.69363,0.41991,0.49766,0.4463,0.23702,0.0008178155999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,19,1.58723,2.05634,1.06035,4.70392,1.50492,2.26974,1.0819,4.85656,0.37801,0.47958,0.40259,0.19499,0.0007873366
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,20,1.56051,2.13972,1.05598,4.75621,1.50296,2.20188,1.09071,4.79555,0.39388,0.49372,0.43558,0.21658,0.0007559434
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,21,1.49647,2.01171,1.05666,4.56484,1.41249,2.09419,1.07357,4.58025,0.46175,0.51578,0.49088,0.26219,0.0007237602
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,22,1.48651,1.95318,1.05556,4.4952499999999995,1.40195,2.00737,1.07935,4.48867,0.52821,0.54805,0.53593,0.30401,0.0006909108
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,23,1.56016,1.89669,1.07884,4.535690000000001,1.53046,2.11684,1.11124,4.75854,0.51644,0.54243,0.51938,0.25345,0.0006575298000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,24,1.48728,1.8904,1.0805,4.45818,1.45599,2.02326,1.09502,4.57427,0.55711,0.559,0.55456,0.29002,0.0006237440000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,25,1.51689,1.85845,1.06663,4.4419699999999995,1.49128,2.0104,1.10224,4.6039200000000005,0.55996,0.52506,0.54512,0.27193,0.0005896887999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,26,1.49276,1.83174,1.05377,4.3782700000000006,1.47096,2.01656,1.08343,4.57095,0.52206,0.52935,0.52669,0.25439,0.0005555
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,27,1.42784,1.8769,1.0489,4.3536399999999995,1.37125,1.92344,1.05544,4.35013,0.51881,0.57777,0.55369,0.29765,0.0005213106000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,28,1.43998,1.82167,1.05724,4.31889,1.34744,1.85442,1.05167,4.25353,0.55853,0.60892,0.58789,0.32735,0.000487256
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,29,1.46785,1.80507,1.05488,4.3278,1.40514,1.87049,1.06143,4.33706,0.56074,0.58972,0.58887,0.3167,0.0004534706
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,30,1.4151,1.76401,1.03762,4.21673,1.4327,1.89236,1.06585,4.39091,0.58351,0.57859,0.5975,0.30357,0.0004200886
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,31,1.44339,1.77856,1.04707,4.269019999999999,1.3351,1.79425,1.04379,4.17314,0.62638,0.59379,0.62559,0.35518,0.0003872404
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,32,1.39245,1.68996,1.02595,4.108359999999999,1.30939,1.75964,1.0407,4.10973,0.6489,0.61155,0.64352,0.37584,0.000355056
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,33,1.48557,1.7455,1.04877,4.27984,1.34282,1.8012,1.04514,4.189159999999999,0.64393,0.59285,0.63196,0.3536,0.00032366320000000004
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,34,1.40697,1.72616,1.02153,4.15466,1.39109,1.88142,1.05181,4.32432,0.6154,0.58636,0.60947,0.31584,0.0002931852
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,35,1.38954,1.69687,1.01457,4.10098,1.38945,1.85459,1.04982,4.2938600000000005,0.61803,0.59608,0.61829,0.31972,0.0002637424
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,36,1.35487,1.69284,1.01281,4.06052,1.34813,1.76882,1.04269,4.15964,0.64498,0.60128,0.65013,0.35878,0.0002354508
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,37,1.39668,1.65176,1.02307,4.07151,1.32787,1.72076,1.03925,4.08788,0.65172,0.61028,0.66332,0.38026,0.00020842252
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,38,1.37938,1.63723,1.03418,4.05079,1.31728,1.6887,1.03519,4.04117,0.67353,0.61484,0.67195,0.38859,0.00018276392000000002
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,39,1.44224,1.6492,1.02744,4.11888,1.33947,1.70165,1.03689,4.078010000000001,0.68422,0.60176,0.66833,0.37496,0.00015857686
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,40,1.34655,1.58372,1.02475,3.95502,1.36532,1.71056,1.04144,4.11732,0.69701,0.59794,0.66541,0.36493,0.00013595559999999998
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,41,1.29125,1.54892,1.01004,3.85021,1.35692,1.69237,1.04028,4.08957,0.69151,0.61583,0.67394,0.37177,0.00011499046
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,42,1.27669,1.56994,1.02267,3.8693,1.33101,1.67357,1.03699,4.04157,0.68948,0.62897,0.68601,0.3851,9.576338e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,43,1.2276,1.49783,1.01675,3.7421800000000003,1.31849,1.66316,1.0377,4.01935,0.68914,0.63797,0.6936,0.39353,7.835094e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,44,1.22796,1.48747,1.00879,3.72422,1.31216,1.65657,1.03859,4.00732,0.68998,0.63942,0.69682,0.39885,6.282162e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,45,1.31536,1.56246,1.02131,3.8991299999999995,1.30321,1.6508,1.03609,3.9901,0.68382,0.65053,0.69978,0.40453,4.923668e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,46,1.26863,1.54154,1.0261,3.83627,1.29822,1.65287,1.03291,3.984,0.68834,0.65498,0.70011,0.40511,3.7649700000000006e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,47,1.30653,1.53385,1.01945,3.8598299999999997,1.29793,1.65378,1.03017,3.9818800000000003,0.68729,0.65622,0.70137,0.4053,2.8106460000000003e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,48,1.28083,1.52506,1.00405,3.80994,1.29832,1.65596,1.02846,3.9827399999999997,0.68299,0.65741,0.70174,0.4028,2.0644582e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,49,1.2356,1.51396,1.00406,3.7536199999999997,1.30029,1.65984,1.02808,3.98821,0.68999,0.65197,0.70215,0.40302,1.5293522e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e50,50,1.23519,1.48621,1.00381,3.72521,1.30002,1.6565,1.02752,3.9840400000000002,0.69052,0.64946,0.70296,0.40421,1.2074455999999999e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,1,3.7701,4.94806,2.25687,10.97503,3.4903,5.04925,2.30046,10.84001,0.00018,0.00802,1e-05,0.0,0.00010800000000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,2,3.20635,4.83226,1.95351,9.99212,2.82712,4.86325,1.91028,9.60065,0.00026,0.00976,1e-05,0.0,0.00022478033333333335
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,3,2.59283,4.5811,1.67692,8.850850000000001,2.22141,4.66984,1.53128,8.42253,0.00073,0.02414,5e-05,2e-05,0.0003406651666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,4,2.25706,4.36382,1.47954,8.10042,1.73832,4.55101,1.27971,7.569039999999999,0.00181,0.0582,0.00135,0.00034,0.00045497533333333336
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,5,2.22591,4.07041,1.42446,7.7207799999999995,1.72623,4.4484,1.2769,7.45153,0.00147,0.06189,0.00246,0.00059,0.0005670423333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,6,2.13099,3.80535,1.38006,7.3164,1.76186,4.18244,1.23857,7.18287,0.00677,0.2452,0.03163,0.0124,0.0006762106666666668
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,7,1.9797,3.56419,1.27562,6.81951,1.68628,3.86601,1.16851,6.7208000000000006,0.01368,0.54877,0.08744,0.03986,0.0007818436666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,8,2.00143,3.37626,1.27212,6.6498099999999996,1.64992,3.43153,1.17895,6.260400000000001,0.29367,0.20986,0.11885,0.05595,0.0008576001666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,9,1.90047,3.05776,1.2615,6.21973,1.63043,3.16534,1.185,5.98077,0.12478,0.30451,0.12331,0.05798,0.0008448948333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,10,1.90456,2.94857,1.24264,6.09577,1.60736,3.15538,1.16832,5.93106,0.13399,0.33489,0.12715,0.05835,0.0008306478333333332
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,11,1.81558,2.89208,1.19881,5.90647,1.57699,3.07273,1.19335,5.84307,0.20515,0.36795,0.19634,0.08963,0.0008149168333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,12,1.78435,2.73496,1.20531,5.72462,1.51838,2.81653,1.1749,5.509810000000001,0.24279,0.3859,0.25022,0.121,0.0007977636666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,13,1.71337,2.65097,1.19134,5.555680000000001,1.52873,2.7851,1.16341,5.477239999999999,0.25093,0.3522,0.23829,0.10691,0.0007792553333333332
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,14,1.76879,2.61612,1.19165,5.57656,1.62241,2.80903,1.19007,5.621510000000001,0.25438,0.3227,0.2248,0.09331,0.0007594658333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,15,1.69299,2.54921,1.19204,5.434240000000001,1.58787,2.66957,1.17391,5.43135,0.28734,0.37141,0.27584,0.12958,0.0007384723333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,16,1.71607,2.44373,1.14803,5.30783,1.73608,2.82501,1.21309,5.77418,0.24206,0.36269,0.22951,0.08348,0.0007163585
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,17,1.62073,2.4219,1.14252,5.18515,1.588,2.64735,1.15745,5.3928,0.30314,0.39269,0.29606,0.12812,0.0006932106666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,18,1.59558,2.34973,1.12153,5.06684,1.40983,2.35732,1.10603,4.87318,0.32308,0.45441,0.35189,0.19579,0.0006691211666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,19,1.67571,2.28971,1.12866,5.09408,1.41862,2.28548,1.10201,4.80611,0.3204,0.44873,0.37398,0.20418,0.0006441848333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,20,1.60865,2.33364,1.11869,5.06098,1.45874,2.27024,1.10184,4.83082,0.35094,0.43748,0.38213,0.19866,0.0006184996666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,21,1.56669,2.2755,1.10319,4.94538,1.4689,2.27181,1.09763,4.8383400000000005,0.36116,0.4342,0.38604,0.19529,0.0005921668333333333
