dataset,method,run_id,epoch,train_box_loss,train_cls_loss,train_dfl_loss,train_loss,val_box_loss,val_cls_loss,val_dfl_loss,val_loss,precision,recall,map50,map50_95,learning_rate
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,43,1.29967,1.25577,1.02355,3.57899,1.35488,1.32003,1.06176,3.73667,0.82044,0.75481,0.83793,0.48536,0.0004534706
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,44,1.29614,1.27929,1.02472,3.60015,1.43944,1.36971,1.07749,3.88664,0.8086,0.75433,0.8323,0.43717,0.00043116279999999996
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,45,1.21048,1.20408,0.97051,3.38507,1.24556,1.24779,1.02525,3.5186,0.87484,0.75463,0.85743,0.51371,0.00040907320000000005
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,46,1.18518,1.19485,0.96676,3.3467899999999995,1.19478,1.1888,1.01426,3.3978400000000004,0.85982,0.77939,0.86658,0.54712,0.0003872404
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,47,1.19651,1.23566,0.99088,3.42305,1.19972,1.19238,1.02038,3.4124800000000004,0.86151,0.77974,0.86826,0.5552,0.00036570259999999996
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,48,1.14889,1.12712,0.97633,3.25234,1.26152,1.20769,1.03115,3.5003599999999997,0.87209,0.77811,0.87124,0.53253,0.000344498
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,49,1.06731,1.12752,0.95025,3.14508,1.19519,1.18707,1.01112,3.39338,0.86589,0.78088,0.87129,0.55023,0.00032366320000000004
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,50,1.07395,1.08177,0.96399,3.1197099999999995,1.19732,1.17304,1.01234,3.3827,0.88108,0.78005,0.87143,0.55124,0.000303235
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,51,1.09207,1.08285,0.95964,3.1345600000000005,1.19219,1.1535,1.01376,3.3594500000000003,0.87157,0.78749,0.8739,0.55287,0.00028325000000000003
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,52,1.17969,1.0922,0.9863,3.25819,1.25964,1.15668,1.0298,3.4461199999999996,0.87514,0.78457,0.87769,0.53432,0.0002637424
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,53,1.13994,1.08897,0.98243,3.21134,1.33832,1.17097,1.05085,3.56014,0.87893,0.77383,0.87804,0.5077,0.0002447466
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,54,1.09728,1.06287,0.95355,3.1136999999999997,1.21017,1.11479,1.02003,3.34499,0.8934,0.78273,0.88544,0.55694,0.0002262956
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,55,1.11015,1.0831,0.95825,3.1515,1.1859,1.09053,1.01561,3.29204,0.89798,0.79648,0.89156,0.56995,0.00020842252
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,56,1.08486,1.03038,0.96872,3.0839600000000003,1.24359,1.10288,1.03021,3.3766800000000003,0.89789,0.79485,0.89249,0.54925,0.00019115824
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,57,1.18051,1.09141,0.97584,3.2477599999999995,1.16104,1.06993,1.00587,3.23684,0.90146,0.79601,0.89662,0.58072,0.00017453346
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,58,1.12197,1.01705,0.94886,3.08788,1.07388,1.04301,0.98404,3.10093,0.88268,0.81328,0.89803,0.60853,0.00015857686
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,59,1.17261,1.04845,0.95926,3.18032,1.09709,1.04457,0.98816,3.12982,0.88579,0.80702,0.89843,0.5981,0.00014331594
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,60,1.10288,1.05398,0.95733,3.11419,1.11903,1.05278,0.99209,3.1639,0.8807,0.80731,0.89821,0.58891,0.00012877898
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,61,1.06059,1.02605,0.95926,3.0459,1.09611,1.04391,0.98798,3.1279999999999997,0.87652,0.81641,0.89819,0.59775,0.00011499046
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,62,1.14477,1.02934,0.95965,3.1337599999999997,1.08591,1.03434,0.98771,3.10796,0.8704,0.82462,0.89928,0.60708,0.0001019744
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,63,1.07581,0.98909,0.94123,3.0061299999999997,1.09791,1.03776,0.99051,3.12618,0.87328,0.8246,0.8982,0.60453,8.975408e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,64,1.11208,0.99936,0.94486,3.0563000000000002,1.13212,1.0489,0.99537,3.17639,0.86336,0.83022,0.89792,0.5891,7.835094e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,65,1.05425,0.99629,0.9378,2.98834,1.20024,1.07233,1.0085,3.2810699999999997,0.89402,0.80054,0.89568,0.56162,6.778488e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,66,1.08538,0.95988,0.98037,3.0256299999999996,1.23308,1.0874,1.01597,3.33645,0.88073,0.80633,0.89134,0.54573,5.80745e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,67,1.12771,0.99125,0.97637,3.0953299999999997,1.20306,1.08307,1.00957,3.2957,0.88332,0.80402,0.88925,0.55541,4.923668e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,68,1.09226,0.99269,0.97313,3.0580800000000004,1.17786,1.07932,1.00469,3.26187,0.88298,0.80381,0.89141,0.56384,4.1287060000000004e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,69,1.11981,0.96926,0.98216,3.07123,1.1345,1.07038,0.99592,3.2008,0.87715,0.81639,0.89232,0.58157,3.42395e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,70,1.04241,0.95408,0.96435,2.96084,1.12319,1.06851,0.99372,3.18542,0.87689,0.81607,0.89236,0.58561,2.8106460000000003e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,71,1.05941,0.96986,0.94777,2.9770399999999997,1.09861,1.06161,0.9881,3.14832,0.87331,0.81944,0.89187,0.5944,2.289862e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,72,0.98422,0.9129,0.95772,2.8548400000000003,1.11175,1.06747,0.99094,3.17016,0.87101,0.82084,0.8916,0.58922,1.8625176e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,73,1.03902,0.96238,0.96824,2.96964,1.12277,1.0714,0.99376,3.1879299999999997,0.87435,0.81539,0.89216,0.58597,1.5293522e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,74,0.97315,0.89644,0.93818,2.80777,1.13909,1.07345,0.99714,3.2096799999999996,0.87625,0.81235,0.8925,0.5807,1.2909624e-05
DeepPCB,Full-SFT,deeppcb_full_seed824_e75,75,0.94228,0.91371,0.9486,2.80459,1.15252,1.07745,1.00105,3.23102,0.87837,0.80897,0.89141,0.57622,1.1477620000000001e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,1,3.70181,4.9042,2.18421,10.790220000000001,3.23426,4.91835,2.06094,10.21355,0.00084,0.05018,0.00079,0.00023,0.000132
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,2,2.75891,4.54703,1.60911,8.91505,2.14148,4.53527,1.39745,8.074200000000001,0.00297,0.14906,0.03519,0.00982,0.0002748804
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,3,2.2158,4.19883,1.35461,7.769240000000001,1.76411,4.40719,1.18693,7.358230000000001,0.01151,0.31699,0.07243,0.02171,0.0004172742
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,4,2.0869,3.9143,1.27429,7.27549,1.74701,4.20982,1.13682,7.09365,0.01375,0.52611,0.08939,0.02759,0.0005588104
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,5,2.0415,3.5714,1.20429,6.81719,1.73325,3.86743,1.10871,6.709390000000001,0.62832,0.08539,0.11098,0.04271,0.0006991208000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,6,1.92736,3.3402,1.16895,6.436509999999999,1.83743,3.60883,1.18436,6.63062,0.31156,0.19841,0.12303,0.04362,0.0008378376
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,7,1.87774,3.0309,1.17606,6.0847,1.59629,3.30227,1.08619,5.98475,0.22122,0.26038,0.13895,0.06735,0.0009746048000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,8,1.89155,2.90488,1.17574,5.97217,1.62039,3.07261,1.10819,5.80119,0.2127,0.36361,0.18461,0.09345,0.0010767612
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,9,1.73344,2.67948,1.13053,5.54345,1.63682,2.95065,1.10535,5.692819999999999,0.18653,0.38924,0.20119,0.10401,0.0010697122
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,10,1.80114,2.63979,1.13521,5.57614,1.53653,2.80849,1.08317,5.42819,0.24398,0.47724,0.24487,0.12846,0.0010617634
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,11,1.70999,2.49228,1.10197,5.30424,1.5134,2.55488,1.10049,5.168769999999999,0.2951,0.453,0.30492,0.1593,0.0010529256000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,12,1.712,2.37814,1.12392,5.21406,1.53354,2.57514,1.09054,5.1992199999999995,0.27784,0.47154,0.30469,0.14855,0.001043214
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,13,1.60917,2.35594,1.08853,5.05364,1.46022,2.40185,1.10535,4.967420000000001,0.31654,0.49724,0.3549,0.18646,0.0010326484
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,14,1.69839,2.30669,1.13101,5.13609,1.47307,2.31774,1.10688,4.897690000000001,0.3744,0.46453,0.39396,0.20854,0.0010212456
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,15,1.6015,2.25619,1.13133,4.98902,1.50062,2.35752,1.11156,4.9697000000000005,0.38308,0.42033,0.38126,0.18696,0.0010090251999999998
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,16,1.58341,2.16131,1.0604,4.8051200000000005,1.51297,2.32128,1.10047,4.93472,0.35471,0.46799,0.39804,0.1931,0.0009960102
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,17,1.53055,2.07245,1.07496,4.67796,1.42739,2.1445,1.09038,4.6622699999999995,0.40171,0.5124,0.45696,0.24599,0.0009822216
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,18,1.59966,2.07907,1.08648,4.76521,1.53189,2.21049,1.09876,4.841139999999999,0.39002,0.50886,0.44221,0.21525,0.0009676849999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,19,1.57264,2.02023,1.05831,4.65118,1.50583,2.15869,1.09599,4.76051,0.43081,0.48762,0.45565,0.22755,0.0009524233999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,20,1.57502,2.08218,1.07257,4.72977,1.4203,2.08151,1.08513,4.58694,0.47669,0.53674,0.49858,0.2691,0.0009364672000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,21,1.50093,1.98043,1.06961,4.5509699999999995,1.51492,2.18486,1.09504,4.79482,0.45944,0.49371,0.46875,0.21829,0.000919842
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,22,1.47171,1.93695,1.0407,4.44936,1.41447,1.99953,1.07878,4.49278,0.54904,0.53414,0.54316,0.29755,0.0009025774
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,23,1.54839,1.87627,1.06926,4.49392,1.44637,2.00908,1.08775,4.5432,0.52832,0.57559,0.54208,0.28597,0.0008847038
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,24,1.44565,1.83594,1.06443,4.34602,1.47153,1.94576,1.08875,4.5060400000000005,0.55021,0.56605,0.55586,0.28032,0.0008662542000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,25,1.49055,1.8056,1.05336,4.34951,1.54903,1.9807,1.10605,4.63578,0.51992,0.55441,0.54025,0.24191,0.0008472578
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,26,1.46224,1.76927,1.03906,4.27057,1.43611,1.86701,1.07391,4.3770299999999995,0.56475,0.60235,0.58957,0.29948,0.00082775
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,27,1.42775,1.76012,1.0596,4.24747,1.38092,1.80046,1.06588,4.24726,0.59667,0.60792,0.62371,0.34107,0.0008077644
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,28,1.46355,1.74114,1.06535,4.27004,1.48063,1.85244,1.08701,4.4200800000000005,0.59939,0.59194,0.60898,0.31062,0.0007873366
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,29,1.43871,1.73491,1.03899,4.21261,1.46375,1.86042,1.0727,4.39687,0.59962,0.59117,0.61399,0.30271,0.000766502
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,30,1.41246,1.6818,1.0334,4.1276600000000006,1.35373,1.73953,1.04633,4.13959,0.62932,0.62932,0.65918,0.36154,0.0007452982
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,31,1.41866,1.66139,1.04287,4.12292,1.32194,1.67626,1.04299,4.04119,0.66158,0.62561,0.67914,0.39228,0.0007237602
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,32,1.36878,1.59822,1.02005,3.98705,1.46663,1.78562,1.08828,4.34053,0.65585,0.60339,0.65155,0.32391,0.0007019266
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,33,1.41805,1.63292,1.02555,4.07652,1.46314,1.80229,1.08568,4.35111,0.64233,0.59951,0.63959,0.31228,0.0006798378
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,34,1.42352,1.62671,1.02761,4.07784,1.40946,1.71082,1.08054,4.20082,0.65122,0.62413,0.67328,0.35701,0.0006575298000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,35,1.46349,1.59098,1.04904,4.10351,1.35545,1.67838,1.055,4.08883,0.69142,0.62267,0.6888,0.3756,0.0006350418
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,36,1.36292,1.57374,1.02185,3.9585099999999995,1.42688,1.70147,1.06336,4.1917100000000005,0.66389,0.63655,0.68625,0.34976,0.0006124154000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,37,1.40746,1.5361,1.02696,3.9705199999999996,1.32958,1.61082,1.04104,3.98144,0.71357,0.64322,0.71878,0.4115,0.0005896887999999999
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,38,1.39188,1.52026,1.04068,3.95282,1.30149,1.57833,1.03983,3.91965,0.74893,0.63476,0.72989,0.41959,0.0005669022000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,39,1.47125,1.53603,1.03349,4.04077,1.38485,1.64936,1.05785,4.09206,0.70653,0.64382,0.70861,0.37379,0.0005440972
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,40,1.37142,1.49068,1.02892,3.89102,1.42818,1.64672,1.06684,4.14174,0.75024,0.62213,0.70785,0.36167,0.0005213106000000001
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,41,1.37663,1.48778,1.00607,3.8704800000000006,1.33805,1.53871,1.04908,3.92584,0.76424,0.66151,0.74651,0.42633,0.000498584
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,42,1.40231,1.47013,1.02407,3.89651,1.3177,1.53055,1.04655,3.8948,0.77131,0.66608,0.75296,0.43806,0.00047595779999999994
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,43,1.36551,1.45456,1.0418,3.8618700000000006,1.35069,1.56555,1.04739,3.96363,0.75258,0.6657,0.75074,0.41291,0.0004534706
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,44,1.36418,1.4364,1.03166,3.83224,1.35774,1.59064,1.04373,3.9921100000000003,0.76221,0.64561,0.7295,0.39295,0.00043116279999999996
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,45,1.33618,1.41127,0.99481,3.74226,1.33123,1.54802,1.03513,3.91438,0.75234,0.65726,0.73361,0.40595,0.00040907320000000005
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,46,1.33254,1.43023,1.002,3.7647699999999995,1.35091,1.5318,1.03867,3.92138,0.74892,0.66633,0.74606,0.40736,0.0003872404
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,47,1.29864,1.45069,1.00573,3.7550600000000003,1.35505,1.52224,1.04142,3.9187100000000004,0.74388,0.67215,0.74847,0.40861,0.00036570259999999996
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,48,1.3132,1.39037,1.00437,3.70794,1.33046,1.50221,1.03399,3.8666600000000004,0.77147,0.65664,0.75409,0.41723,0.000344498
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,49,1.24909,1.34513,0.98335,3.5775699999999997,1.31345,1.50486,1.0276,3.8459100000000004,0.8116,0.63094,0.75264,0.41946,0.00032366320000000004
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,50,1.25934,1.30687,0.99398,3.56019,1.33055,1.49635,1.03246,3.85936,0.77939,0.64819,0.75474,0.42015,0.000303235
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,51,1.28453,1.3547,0.99467,3.6339,1.32719,1.46951,1.03434,3.8310400000000007,0.76703,0.67462,0.76826,0.4306,0.00028325000000000003
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,52,1.27606,1.35095,0.99739,3.6244000000000005,1.32992,1.45086,1.03742,3.8182,0.76897,0.69126,0.77505,0.43359,0.0002637424
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,53,1.31614,1.32089,1.01014,3.64717,1.32554,1.45734,1.0354,3.81828,0.76227,0.70363,0.7729,0.42974,0.0002447466
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,54,1.27654,1.29241,0.98445,3.5534,1.343,1.46941,1.03676,3.84917,0.77212,0.70092,0.77217,0.42283,0.0002262956
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,55,1.26919,1.3701,0.98429,3.62358,1.36827,1.47653,1.04151,3.88631,0.76482,0.70549,0.77188,0.41118,0.00020842252
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,56,1.25743,1.26134,0.98939,3.50816,1.39189,1.48902,1.04708,3.9279900000000003,0.77359,0.69351,0.76736,0.40219,0.00019115824
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,57,1.35099,1.36519,1.00568,3.7218599999999995,1.34527,1.45182,1.0347,3.83179,0.78107,0.69734,0.77334,0.42675,0.00017453346
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,58,1.26936,1.2687,0.97508,3.51314,1.2958,1.41421,1.02173,3.7317400000000003,0.78006,0.703,0.77941,0.44799,0.00015857686
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,59,1.31554,1.29944,0.98869,3.60367,1.29005,1.40904,1.01985,3.71894,0.76225,0.71782,0.78145,0.45013,0.00014331594
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,60,1.2822,1.30356,0.99447,3.5802300000000002,1.30437,1.42284,1.02213,3.74934,0.74877,0.71791,0.77783,0.44275,0.00012877898
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,61,1.24385,1.30507,0.98956,3.53848,1.31099,1.42315,1.02443,3.7585699999999997,0.76584,0.7099,0.77902,0.44027,0.00011499046
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,62,1.29294,1.27529,0.9908,3.55903,1.30808,1.40969,1.02504,3.7428099999999995,0.76867,0.70874,0.78221,0.44858,0.0001019744
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,63,1.26717,1.27198,0.98497,3.5241200000000004,1.30818,1.4058,1.0255,3.73948,0.79498,0.69198,0.78628,0.4505,8.975408e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,64,1.27021,1.29204,0.97085,3.5331,1.31407,1.41473,1.02582,3.75462,0.79501,0.69121,0.78648,0.44653,7.835094e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,65,1.22112,1.24779,0.97285,3.4417600000000004,1.3207,1.42412,1.02762,3.7724399999999996,0.79122,0.68993,0.78362,0.44056,6.778488e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,66,1.14654,1.18683,0.97859,3.31196,1.33165,1.43911,1.0305,3.80126,0.7731,0.70508,0.78216,0.43131,5.80745e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,67,1.14076,1.16049,0.96522,3.26647,1.3239,1.44522,1.02965,3.79877,0.78039,0.70168,0.78246,0.43288,4.923668e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,68,1.14826,1.20193,0.97634,3.32653,1.30551,1.43939,1.02628,3.77118,0.77298,0.71358,0.78429,0.43919,4.1287060000000004e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,69,1.14053,1.17943,0.97566,3.29562,1.29021,1.42736,1.02356,3.74113,0.7809,0.71909,0.79146,0.44898,3.42395e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,70,1.14056,1.15664,0.97003,3.26723,1.28582,1.42042,1.02371,3.72995,0.78166,0.71916,0.79237,0.45327,2.8106460000000003e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,71,1.17832,1.18139,0.96804,3.32775,1.27496,1.41129,1.02147,3.70772,0.79882,0.71497,0.79299,0.46079,2.289862e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,72,1.12714,1.16596,0.98367,3.27677,1.275,1.40975,1.02168,3.70643,0.79966,0.71584,0.79371,0.46161,1.8625176e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,73,1.14556,1.18875,0.97189,3.3062,1.27628,1.40588,1.02244,3.7046,0.7992,0.71455,0.79434,0.46239,1.5293522e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,74,1.12055,1.12878,0.96065,3.20998,1.27764,1.40201,1.02238,3.70203,0.79836,0.71662,0.79761,0.46327,1.2909624e-05
DeepPCB,Frozen Backbone,deeppcb_frozen_seed824_e75,75,1.09914,1.1371,0.97015,3.20639,1.2799,1.40382,1.02416,3.7078800000000003,0.79524,0.72272,0.79833,0.46322,1.1477620000000001e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,1,3.7701,4.94806,2.25687,10.97503,3.4903,5.04925,2.30046,10.84001,0.00018,0.00802,1e-05,0.0,0.00010800000000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,2,3.20629,4.83208,1.95345,9.99182,2.82698,4.8634,1.9105,9.60088,0.00026,0.00976,1e-05,0.0,0.00022490200000000002
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,3,2.59345,4.58042,1.67717,8.85104,2.22047,4.67271,1.53347,8.42665,0.00072,0.02414,5e-05,2e-05,0.000341406
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,4,2.25611,4.35912,1.48118,8.09641,1.73545,4.54845,1.27603,7.55993,0.00155,0.04759,0.00078,0.0002,0.0004572081666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,5,2.23249,4.05695,1.42927,7.718709999999999,1.73138,4.43933,1.27903,7.449739999999999,0.0015,0.05487,0.00129,0.00037,0.0005720075000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,6,2.13926,3.79685,1.38226,7.31837,1.77813,4.15462,1.24733,7.18008,0.00895,0.30045,0.03511,0.01501,0.0006855038333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,7,1.98411,3.56323,1.28009,6.82743,1.71971,3.83986,1.17807,6.73764,0.01513,0.58074,0.08982,0.04073,0.0007974035000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,8,2.02709,3.38139,1.27643,6.68491,1.64914,3.43765,1.16978,6.256570000000001,0.29862,0.22032,0.11403,0.05698,0.0008809858333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,9,1.9027,3.05749,1.25307,6.21326,1.65316,3.18573,1.18969,6.02858,0.11857,0.29735,0.12219,0.05615,0.0008752195000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,10,1.92539,2.93336,1.25323,6.11198,1.61996,3.18596,1.1694,5.97532,0.12003,0.31769,0.11549,0.05158,0.0008687151666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,11,1.82873,2.88588,1.20953,5.9241399999999995,1.58939,3.00663,1.18496,5.7809800000000005,0.1842,0.39507,0.17296,0.07469,0.0008614846666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,12,1.7967,2.74434,1.20252,5.7435599999999996,1.53667,2.74921,1.16693,5.45281,0.23698,0.38235,0.24044,0.11417,0.0008535395
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,13,1.70243,2.65553,1.18014,5.5381,1.50752,2.66853,1.1438,5.31985,0.23628,0.37774,0.24857,0.11795,0.0008448948333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,14,1.75133,2.60883,1.17276,5.532920000000001,1.55161,2.62842,1.15195,5.331980000000001,0.27132,0.36306,0.26919,0.12074,0.0008355646666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,15,1.67946,2.54549,1.16559,5.39054,1.52681,2.51567,1.14365,5.18613,0.28267,0.42335,0.29855,0.1529,0.0008255663333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,16,1.71103,2.44672,1.13795,5.2957,1.54761,2.54129,1.13278,5.221679999999999,0.29369,0.44241,0.2987,0.13719,0.0008149168333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,17,1.60197,2.39735,1.12495,5.12427,1.45,2.40935,1.12103,4.98038,0.33151,0.40226,0.34004,0.18093,0.0008036351666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,18,1.63226,2.34524,1.1262,5.1037,1.43233,2.35671,1.11345,4.90249,0.30321,0.45725,0.35847,0.19389,0.0007917415
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,19,1.62666,2.2788,1.101,5.00646,1.47864,2.33064,1.11446,4.92374,0.3084,0.48349,0.36903,0.19137,0.0007792553333333332
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,20,1.60384,2.29068,1.10851,5.00303,1.47164,2.27553,1.10009,4.8472599999999995,0.35192,0.48736,0.38386,0.1962,0.0007661998333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,21,1.55383,2.21864,1.08616,4.85863,1.44318,2.22526,1.08496,4.7534,0.38559,0.47765,0.40469,0.20884,0.000752598
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,22,1.55261,2.17536,1.08133,4.8093,1.44695,2.15092,1.09294,4.690810000000001,0.38254,0.48368,0.41202,0.22263,0.0007384723333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,23,1.62809,2.13306,1.10917,4.8703199999999995,1.45297,2.12326,1.08885,4.665080000000001,0.39245,0.49758,0.44168,0.23112,0.0007238491666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,24,1.50937,2.11383,1.0993,4.7225,1.45539,2.09678,1.09094,4.64311,0.41288,0.49023,0.4507,0.23392,0.0007087528333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,25,1.51939,2.02072,1.07531,4.61542,1.53512,2.16656,1.10735,4.80903,0.39237,0.48212,0.44449,0.20304,0.0006932106666666667
