epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
61,154.709,1.18107,1.59695,1.38278,0.51107,0.47788,0.48712,0.20863,2.00979,2.52116,2.05464,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
62,157.258,1.2594,1.51447,1.38633,0.45465,0.54771,0.49712,0.21404,1.96211,2.51471,2.02864,0.000337325,0.000337325,0.000337325,0.000168662,0.000674649
63,159.767,1.28263,1.53811,1.46532,0.50215,0.5066,0.49889,0.21706,1.94222,2.50241,2.02564,0.000322778,0.000322778,0.000322778,0.000161389,0.000645557
64,162.541,1.33719,1.80413,1.52516,0.48925,0.58665,0.51968,0.22322,1.92728,2.468,2.00321,0.000308412,0.000308412,0.000308412,0.000154206,0.000616824
65,165.079,1.20826,1.57524,1.38683,0.43656,0.59498,0.50487,0.22422,1.92269,2.46216,2.00008,0.000294239,0.000294239,0.000294239,0.00014712,0.000588479
66,167.588,1.23059,1.53534,1.40205,0.37673,0.63664,0.49969,0.22691,1.88642,2.46897,1.98636,0.000280275,0.000280275,0.000280275,0.000140137,0.000560549
67,170.156,1.1815,1.5722,1.37821,0.39022,0.63066,0.49398,0.2269,1.88488,2.47623,1.98416,0.000266532,0.000266532,0.000266532,0.000133266,0.000533064
68,172.97,1.245,1.72387,1.44005,0.45463,0.5569,0.50239,0.23101,1.88251,2.49137,1.98692,0.000253024,0.000253024,0.000253024,0.000126512,0.000506049
69,175.544,1.32203,1.59575,1.46408,0.48375,0.54749,0.52031,0.23937,1.89323,2.45644,2.00276,0.000239766,0.000239766,0.000239766,0.000119883,0.000479531
70,178.096,1.212,1.58412,1.39868,0.44981,0.5969,0.52943,0.2431,1.87579,2.42014,2.00059,0.000226769,0.000226769,0.000226769,0.000113384,0.000453537
71,180.855,1.18516,1.512,1.36906,0.44869,0.58427,0.54033,0.25465,1.85776,2.41472,1.99939,0.000214046,0.000214046,0.000214046,0.000107023,0.000428093
72,183.412,1.22223,1.5974,1.43478,0.49769,0.58013,0.54586,0.25698,1.85328,2.37836,1.99804,0.000201611,0.000201611,0.000201611,0.000100806,0.000403222
73,185.999,1.25365,1.55247,1.50755,0.47339,0.61012,0.54309,0.2552,1.84372,2.37803,1.9891,0.000189475,0.000189475,0.000189475,9.47376e-05,0.00037895
74,188.554,1.19574,1.64728,1.43896,0.4789,0.59397,0.53781,0.2509,1.86494,2.39093,1.99287,0.000177651,0.000177651,0.000177651,8.88253e-05,0.000355301
75,191.376,1.19422,1.60444,1.43005,0.47588,0.5918,0.54153,0.25088,1.87445,2.37522,1.99028,0.000166149,0.000166149,0.000166149,8.30746e-05,0.000332298
76,193.938,1.21615,1.67034,1.43913,0.5187,0.5643,0.54173,0.24521,1.91064,2.37972,2.01104,0.000154982,0.000154982,0.000154982,7.74911e-05,0.000309964
77,196.535,1.26147,1.54774,1.3983,0.492,0.58812,0.53643,0.24191,1.92128,2.38016,2.02123,0.000144161,0.000144161,0.000144161,7.20803e-05,0.000288321
78,199.191,1.23007,1.56758,1.43065,0.56945,0.54414,0.54792,0.25039,1.92508,2.36951,2.02807,0.000133695,0.000133695,0.000133695,6.68475e-05,0.00026739
79,202.002,1.1368,1.40585,1.32516,0.59331,0.54125,0.55133,0.25236,1.91762,2.35576,2.02794,0.000123596,0.000123596,0.000123596,6.1798e-05,0.000247192
80,204.505,1.23617,1.45458,1.42339,0.53755,0.56805,0.55218,0.25266,1.90747,2.35351,2.02797,0.000113873,0.000113873,0.000113873,5.69366e-05,0.000227747
81,207.001,1.15414,1.48141,1.32899,0.5513,0.56265,0.55623,0.25762,1.89874,2.35033,2.02826,0.000104537,0.000104537,0.000104537,5.22683e-05,0.000209073
82,209.545,1.04277,1.36703,1.31104,0.54775,0.56873,0.55533,0.25796,1.89937,2.35243,2.02674,9.55951e-05,9.55951e-05,9.55951e-05,4.77976e-05,0.00019119
83,212.231,1.06549,1.38031,1.31631,0.56824,0.56895,0.56476,0.25988,1.89894,2.34033,2.02569,8.70577e-05,8.70577e-05,8.70577e-05,4.35288e-05,0.000174115
84,214.823,1.15957,1.59237,1.41035,0.54406,0.5754,0.56283,0.25757,1.88922,2.33369,2.0277,7.89327e-05,7.89327e-05,7.89327e-05,3.94663e-05,0.000157865
85,217.347,1.10814,1.52931,1.36176,0.55374,0.56122,0.56339,0.25787,1.87951,2.33816,2.02928,7.12282e-05,7.12282e-05,7.12282e-05,3.56141e-05,0.000142456
86,219.999,1.08161,1.4786,1.30297,0.52926,0.56816,0.56038,0.25801,1.87277,2.32707,2.02769,6.39518e-05,6.39518e-05,6.39518e-05,3.19759e-05,0.000127904
87,222.437,1.15971,1.51448,1.3801,0.54767,0.54964,0.56329,0.25693,1.86276,2.31945,2.03134,5.71106e-05,5.71106e-05,5.71106e-05,2.85553e-05,0.000114221
88,224.872,1.19714,1.37207,1.33131,0.57041,0.54679,0.56606,0.25823,1.85552,2.32201,2.02559,5.07115e-05,5.07115e-05,5.07115e-05,2.53557e-05,0.000101423
89,227.555,1.10822,1.40849,1.30705,0.62985,0.52094,0.56308,0.26189,1.84697,2.31683,2.02372,4.47606e-05,4.47606e-05,4.47606e-05,2.23803e-05,8.95213e-05
90,230.102,1.17623,1.53214,1.40432,0.57451,0.54891,0.56356,0.26248,1.84278,2.3205,2.02449,3.9264e-05,3.9264e-05,3.9264e-05,1.9632e-05,7.8528e-05
91,232.633,1.30457,1.7936,1.57875,0.55633,0.57449,0.56703,0.26578,1.82581,2.34457,2.01421,3.4227e-05,3.4227e-05,3.4227e-05,1.71135e-05,6.8454e-05
92,235.084,1.14754,1.71472,1.39806,0.51549,0.58638,0.55924,0.26431,1.82602,2.36963,2.01124,2.96546e-05,2.96546e-05,2.96546e-05,1.48273e-05,5.93093e-05
93,237.651,1.29111,1.97175,1.52981,0.54284,0.56434,0.56047,0.26121,1.81731,2.39591,2.00311,2.55513e-05,2.55513e-05,2.55513e-05,1.27757e-05,5.11027e-05
94,240.06,1.1492,1.68774,1.44264,0.59387,0.52247,0.55847,0.26119,1.82032,2.41527,2.00555,2.19212e-05,2.19212e-05,2.19212e-05,1.09606e-05,4.38424e-05
95,242.45,0.99267,1.5425,1.26348,0.56943,0.52803,0.55443,0.25681,1.8192,2.43896,2.00189,1.87678e-05,1.87678e-05,1.87678e-05,9.38391e-06,3.75356e-05
96,244.852,1.07675,1.56015,1.31183,0.49542,0.58792,0.55066,0.25373,1.82334,2.45645,2.0019,1.60943e-05,1.60943e-05,1.60943e-05,8.04714e-06,3.21885e-05
97,247.378,1.19717,1.63866,1.44205,0.47524,0.62673,0.55,0.25067,1.83057,2.45365,2.00689,1.39032e-05,1.39032e-05,1.39032e-05,6.95161e-06,2.78064e-05
98,249.759,1.07054,1.58103,1.31376,0.46245,0.63279,0.54875,0.24738,1.83735,2.48165,2.00761,1.21968e-05,1.21968e-05,1.21968e-05,6.09841e-06,2.43937e-05
99,252.139,1.17227,1.8467,1.49839,0.48144,0.61358,0.54852,0.24772,1.83859,2.4868,2.00455,1.09768e-05,1.09768e-05,1.09768e-05,5.48838e-06,2.19535e-05
100,254.671,1.16798,1.71741,1.4674,0.48866,0.60914,0.54881,0.24654,1.85025,2.49662,2.01484,1.02443e-05,1.02443e-05,1.02443e-05,5.12213e-06,2.04885e-05
